GeneName	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Sfrs13a	688.303573326997	0.210198670155178	0.231727218569277	0.907095297017677	0.364356404876483	0.744161114794431
Smg5	638.457151490472	0.167769842196271	0.184982116357252	0.906951685384874	0.364432347302601	0.744161114794431
Zfp429	50.5984439030495	-0.324834493047685	0.358173088444797	-0.906920434637149	0.364448874137907	0.744161114794431
Casp9	419.267043708289	0.211946555541319	0.233762657456319	0.906674136269706	0.364579144456485	0.744280078432201
Pank4	120.753647987644	-0.269055336029947	0.296849035825389	-0.906370927841616	0.364739555179775	0.744460513889841
Shc1	292.632752829423	-0.282933253755948	0.312273327077138	-0.906043613792407	0.364912768334249	0.74466700365307
Dnaja1	1730.07196636376	0.131457533116629	0.145222874854253	0.905212303836854	0.365352924840034	0.744796675097412
Eif4g2	2928.81418401107	0.164983570547627	0.182280720811658	0.90510707776988	0.365408662869483	0.744796675097412
Lman2l	142.48581917397	0.319987158119128	0.353391032754757	0.905476167928657	0.3652131799256	0.744796675097412
Rps27a	26017.919774787	-0.108418872320362	0.119753677750632	-0.905348999352879	0.365280525436581	0.744796675097412
Sfrs15	307.72393322068	0.246046431848243	0.271680032870302	0.905647828619427	0.365122284726817	0.744796675097412
Srgap2	187.574477546396	0.246032827399537	0.271640538424387	0.905729420308971	0.365079086471078	0.744796675097412
Cacna1h	114.61778082639	0.311182341689655	0.343884364527894	0.90490401364094	0.365516240524973	0.744819783734704
Fam176b	99.6695632904849	-0.330477403053406	0.365243611196521	-0.904813644709012	0.365564121796261	0.744819783734704
Hemk1	80.3844384916879	-0.361198188156929	0.399474284817306	-0.904183828308543	0.365897933813289	0.744863669038627
LOC100504114	10.3825323972429	-0.283868073406276	0.3138961259355	-0.904337613470915	0.365816407853022	0.744863669038627
LOC100504309	71.6263755640473	-0.330025110928829	0.364898366580112	-0.904430222644951	0.365767318522016	0.744863669038627
Mcm8	96.1828250557106	0.359881132739436	0.398117409127843	0.903957286188083	0.366018050991407	0.744863669038627
Nol8	137.151868233566	-0.34729906159947	0.38417808611901	-0.904005392675844	0.365992541908912	0.744863669038627
Rnf7	1154.2061423782	0.149699365764003	0.165551355632585	0.904247296508022	0.365864286112029	0.744863669038627
Nip7	932.244317601649	0.1637965272268	0.181251778692742	0.903696109401871	0.366156562693936	0.744998864567819
Nfatc1	1388.43128871183	0.122810264046038	0.136020535226706	0.902880317603144	0.366589417788633	0.745625440920237
Tpm4	2216.19613618413	0.156283417502952	0.173101277311872	0.902843814499304	0.366608793610357	0.745625440920237
Acox1	131.584237440076	-0.310282884206051	0.343881907348116	-0.902294879654568	0.36690024484085	0.745971704813553
Ctnnbl1	304.015569505475	0.277964147025334	0.308138815942523	0.902074430886314	0.36701733045303	0.745971704813553
Hip1	39.4145329576182	-0.358010547564083	0.396913466247488	-0.901986397561157	0.367064093563345	0.745971704813553
Psmb6	1483.67585274087	-0.164934752469983	0.182886184842232	-0.901843693728234	0.367139905416655	0.745971704813553
Snx3	2036.56466550464	-0.131513842462564	0.145826376896612	-0.901852224963425	0.367135372897304	0.745971704813553
Atxn3	75.8518913829552	-0.350262941857698	0.388593311805924	-0.901361220629116	0.367396293004939	0.746052668860324
Ptpn21	40.6280385088105	-0.359823641101465	0.399161026412175	-0.901449834257889	0.367349195107755	0.746052668860324
Zfp526	23.5627721802755	0.309357230232831	0.343121549589159	0.901596622547443	0.367271185817683	0.746052668860324
Atxn7l3	269.350399384968	-0.294524195857708	0.327102826244407	-0.900402479670548	0.36790610167999	0.746400957426483
Gatad1	281.388978286573	0.268131507902677	0.297804885914305	0.900359666966085	0.367928877523987	0.746400957426483
Khnyn	148.71156296235	-0.320015187151893	0.355365342281826	-0.900524471793037	0.367841208152738	0.746400957426483
Mphosph6	262.990769789208	0.262279973475461	0.291269161507316	0.900472855135655	0.3678686646865	0.746400957426483
Tnrc18	61.7699232617514	-0.36462728851217	0.404738355731083	-0.900896303374905	0.367643456876591	0.746400957426483
Cyb5r3	502.710293284285	-0.243337303903545	0.270355361717645	-0.900064649569194	0.368085847100883	0.746572864135542
Brpf1	525.506092772129	0.21877910082805	0.243277779619471	0.899297507442967	0.368494214683602	0.747254503231257
Zfp652	41.2221563507583	-0.363320656965234	0.404370155870135	-0.898485339956483	0.368926857433427	0.747985091885426
Ifi35	93.2363222931212	0.28312922627946	0.315347725663391	0.897831832095337	0.369275211286862	0.74825104565007
Nt5c	1046.47007812254	-0.188736735066328	0.210155399434923	-0.898081779358577	0.369141952182925	0.74825104565007
Spata5	75.8843997859624	0.321677597664344	0.358231828254962	0.897959288629704	0.36920725424093	0.74825104565007
Arl1	137.24340095254	-0.340741850452121	0.379586903177808	-0.89766492889906	0.369364212193011	0.748284691734018
Dido1	449.557764014371	0.220355587118332	0.245522432603391	0.897496757350426	0.369453902934145	0.748319721874844
BC003331	202.693578433299	0.291855295440193	0.325242669463374	0.897346267393919	0.36953417504988	0.748335664834554
Acbd5	127.337184812624	-0.331110111576482	0.369463225671161	-0.896192336801565	0.370150047786556	0.748463893081191
Acot9	330.5664806597	-0.261628554263844	0.292520237290591	-0.894394715002028	0.371110739173228	0.748463893081191
Aif1l	21.1565791719242	0.303565830360437	0.338550728188592	0.896662760067476	0.369898897797668	0.748463893081191
Arrdc2	84.6493998535341	-0.350394197784793	0.391411345764078	-0.895207054105151	0.370676414565742	0.748463893081191
Cse1l	552.6667561779	0.217595587654795	0.242835091857014	0.896063192476807	0.3702190140009	0.748463893081191
Kctd9	155.472067473935	0.28067104637646	0.313556106213742	0.895122247069667	0.370721742671509	0.748463893081191
LOC100503676	16.3079959055961	-0.35346229597594	0.394916994846023	-0.895029336769248	0.370771405802504	0.748463893081191
Mettl14	165.104239614028	-0.293424699306635	0.327543665460531	-0.89583383911295	0.370341513955981	0.748463893081191
Myo1e	1026.87815248562	0.178044051159463	0.199099759797079	0.894245434253281	0.37119058784193	0.748463893081191
Nt5m	231.140469308327	0.257933763356424	0.287565875653623	0.896955394203688	0.369742719461773	0.748463893081191
Polr2h	434.525311050798	0.238289800680163	0.266450028829098	0.894313285411587	0.371154293664816	0.748463893081191
Prkcb	2538.00001161357	-0.116017297052072	0.129560233448474	-0.895469959910282	0.370535917172053	0.748463893081191
Rce1	289.731392638185	0.291781118989771	0.326195506441105	0.894497665443628	0.37105567829904	0.748463893081191
Rhbdd2	101.270655025443	-0.326665068597828	0.364594927422886	-0.895967124136469	0.370270322010988	0.748463893081191
Spcs1	1063.46457417085	0.134926027690804	0.150721095734698	0.895203335890705	0.370678401824225	0.748463893081191
Tbc1d15	131.801527933878	-0.344927362314912	0.385586195498938	-0.894553192882296	0.371025982723452	0.748463893081191
Tbl3	289.390189208637	-0.259294943205108	0.289119256129307	-0.896844252702215	0.369802030662946	0.748463893081191
Tmem87b	102.123602582573	-0.351405337200674	0.391960770698585	-0.896531906941529	0.369968747147404	0.748463893081191
Tsen15	286.076459782374	-0.23033443831064	0.257039946514409	-0.896103665730135	0.370197399439301	0.748463893081191
Ttc5	174.652448268345	0.352443493242874	0.39326048772225	0.896208757925855	0.370141279078257	0.748463893081191
Zdhhc24	91.1508249552447	0.341575725280012	0.381504542512751	0.895338553586411	0.370606136843195	0.748463893081191
Zswim1	196.536391057658	-0.284725668504418	0.31816837128736	-0.894889920554873	0.370845935381922	0.748463893081191
Gm14059	24.2513863303764	-0.34418916092566	0.385166394932045	-0.89361160644969	0.371529734237201	0.748563612685324
Gps1	743.786689908929	0.149569428550562	0.167360442455794	0.893696421662303	0.371484340469533	0.748563612685324
LOC100502627	40.2423077163343	0.336441062882383	0.376396158610569	0.893848290387244	0.37140306773181	0.748563612685324
Ppan	773.886202409281	0.231253693844957	0.258683007019824	0.893965539171401	0.371340329444844	0.748563612685324
Bcl2l1	115.733966054193	0.34003648806711	0.380886720379074	0.892749654618287	0.371991252769951	0.749347415441476
Hspa8	9490.66313497259	0.0973523266797609	0.109115844949147	0.892192391720298	0.372289819511885	0.749802723007568
Prdx5	1104.56046151826	-0.147782007841329	0.165771557515169	-0.891479877830102	0.372671781923306	0.75018447008085
Srd5a3	312.571337437494	-0.23915894353833	0.268286045809315	-0.891432660304341	0.372697102734633	0.75018447008085
Tnfrsf1b	44.3469723345345	-0.355701295019905	0.398934242917613	-0.891628887052855	0.37259188141293	0.75018447008085
Atp1b3	906.789805367828	0.155883800549091	0.174971274288339	0.890910814835849	0.372977017911855	0.750601724520431
4933426M11Rik	258.268781896542	-0.254065663119835	0.285621990301611	-0.88951716515786	0.373725202265177	0.751335209993272
Adar	561.455022504913	-0.213528910950237	0.240070757035582	-0.889441569589372	0.373765812476215	0.751335209993272
Cbfb	890.219979780097	0.189790488727803	0.213414345186178	0.889305208430266	0.373839073086098	0.751335209993272
Ddx31	142.113297450345	-0.294720318291373	0.331327138464154	-0.889514573594937	0.37372659441689	0.751335209993272
Fam58b	341.349456580299	-0.257834883948251	0.289729449370846	-0.889916038939588	0.37351097105347	0.751335209993272
Rwdd1	250.251921422162	0.274318018220923	0.308447918414579	0.889349552530345	0.373815248055794	0.751335209993272
Sf3a3	603.861131733475	0.187110582125382	0.210405817516275	0.889284261880774	0.373850327495685	0.751335209993272
2310001A20Rik	109.929399758345	-0.338057495617719	0.381121279146539	-0.887007664265677	0.375074774148824	0.751749634594191
A730017L22Rik	40.0300079166706	-0.353714555491284	0.39805930645777	-0.888597627923589	0.374219366366069	0.751749634594191
Agxt2l2	94.4937759658979	0.318912058080731	0.35935002706112	0.887469136120277	0.374826375795382	0.751749634594191
Alkbh1	215.313940915245	-0.262720580648739	0.29614364369552	-0.887139015952865	0.375004060581609	0.751749634594191
Cenpp	45.4201341141621	-0.349763895362028	0.394098682386071	-0.88750333607913	0.374807970890871	0.751749634594191
Galk2	211.685621278062	-0.24748448811129	0.278884028352558	-0.887410044860751	0.37485817741292	0.751749634594191
Gm4129	7.73071359734695	0.241857270647824	0.272420473702931	0.887808714816216	0.374643654332058	0.751749634594191
Gpr77	19.8709657111908	-0.358894692724269	0.404024467574836	-0.88829940146581	0.374379721571458	0.751749634594191
Homez	26.586445053676	-0.341994190770041	0.385442069674304	-0.887277797825816	0.374929355903926	0.751749634594191
Nsfl1c	538.42452121038	-0.188979015787918	0.212977046588559	-0.887321046164183	0.374906077703267	0.751749634594191
Pot1b	19.6661330917589	-0.35781574204779	0.403002494914366	-0.887874756516884	0.374608124824703	0.751749634594191
Rasl10a	48.5578373116102	0.342976024440088	0.38614361452795	0.888208458035402	0.374428629953553	0.751749634594191
Spata6	54.2631133521344	-0.357249579913543	0.402473407363415	-0.887635240931491	0.374736990768341	0.751749634594191
Zfp422	112.736791449588	0.292070138315375	0.328872989410904	0.888094029365403	0.374490174053541	0.751749634594191
Mllt4	12.1513559041408	-0.263484902193717	0.297243517055184	-0.886427750566551	0.375387070879562	0.751845990742779
Mtif3	86.8119552612792	0.323491552023461	0.364958869061787	0.886378108456638	0.375413811747628	0.751845990742779
Stradb	173.028628986726	-0.277984708141316	0.313610614973128	-0.886400825957807	0.375401574295357	0.751845990742779
Ube2l6	116.827893920209	-0.313908865281749	0.35398779281935	-0.886778786301102	0.375198010960937	0.751845990742779
2410075B13Rik	53.0673842063131	-0.355500943111628	0.401417141865894	-0.885614753418763	0.375825158708616	0.751951590630433
Gm5482	14.765306513563	0.274489129977946	0.310040807812857	0.885332262918207	0.375977454085403	0.751951590630433
Hist1h1c	85.8089414654727	-0.357783970995492	0.404081277567865	-0.885425756790732	0.375927045749748	0.751951590630433
LOC100503860	70.8932640580684	-0.329617491988991	0.371999900338146	-0.886068764237223	0.375580473661488	0.751951590630433
Luc7l	577.376632820959	0.149036874851502	0.168342389016379	0.885319946582206	0.375984094895793	0.751951590630433
Mex3c	111.854713281312	0.315176876817729	0.355895600449967	0.885588010695394	0.375839574527773	0.751951590630433
Slc25a29	16.502749859339	-0.267568240309079	0.302268542096997	-0.885200419642801	0.376048546049604	0.751951590630433
Ube3c	194.216402240893	-0.284056346206097	0.320840299670489	-0.885351205873544	0.375967240428198	0.751951590630433
Pms1	23.8292268167113	0.325188892023938	0.367423502252042	0.88505196328151	0.376128605982184	0.751966203371732
Dynlt1e	26.9323684222476	-0.340484241018699	0.384786233285027	-0.884865963399705	0.376228927328991	0.752021309780013
2410017P07Rik	96.2769053548349	0.331822087612914	0.376646901147195	0.880989825224226	0.378323327124342	0.752460184996233
2410127L17Rik	120.106245856505	0.337581391005641	0.382808288002171	0.881854969147706	0.377855241237541	0.752460184996233
Aimp1	977.848543766577	0.159790222898317	0.181246841715111	0.88161659197063	0.377984179518841	0.752460184996233
Asap2	16.3227098957712	0.301705409838669	0.341383424878453	0.883772871943297	0.376818833433661	0.752460184996233
Atp13a3	226.256664970107	0.273036196578134	0.310172278975842	0.880272722887009	0.378711585673794	0.752460184996233
C330019G07Rik	456.277715333561	0.214959179484139	0.244267480915402	0.8800155414817	0.378850890356075	0.752460184996233
C920025E04Rik	85.3076174350533	-0.298428347866602	0.339056058744004	-0.880174060219118	0.378765023490559	0.752460184996233
Cd53	4206.01490883364	0.146037120592773	0.165861937343724	0.880473982949642	0.378602593296966	0.752460184996233
Chst15	146.930714026321	-0.288128622435077	0.327358221683995	-0.880163085420268	0.378770967963795	0.752460184996233
Flt3	359.055965068706	0.217051071320311	0.246002794529791	0.882311405182132	0.377608430489825	0.752460184996233
Ganc	222.280556815932	-0.242608069575146	0.275416362741758	-0.880877472783366	0.378384141568197	0.752460184996233
Gdi2	3320.10358492573	-0.18786633933078	0.213449352766181	-0.880144806700701	0.378780868715469	0.752460184996233
Gm6252	76.6246746586327	-0.260311850271939	0.29554691152423	-0.880780140551723	0.378436830696949	0.752460184996233
Gtf3c6	238.046448784708	0.235810831828274	0.267470265968621	0.881633818152853	0.377974860963644	0.752460184996233
Herc4	379.513150706991	-0.257590673838391	0.292021916383501	-0.882093635397237	0.377726173747985	0.752460184996233
Hic2	12.7165341236801	-0.31537141563202	0.357830662720909	-0.8813426251232	0.378132401733899	0.752460184996233
Hnrnpk	1889.95076591234	0.149998847344826	0.169945839683263	0.882627357188539	0.377437642516401	0.752460184996233
Kti12	558.723221667362	-0.175556949863877	0.198656473207939	-0.883721265302624	0.376846697964003	0.752460184996233
LOC100504166	25.2713721724911	0.336377919276876	0.381297966639331	0.882191746894509	0.377673124253143	0.752460184996233
LOC100504348	243.805175328868	0.30876893161346	0.349281576995198	0.88401150232354	0.376690003682246	0.752460184996233
Lin9	39.2179679619011	0.356953011494675	0.403906001994232	0.88375267941617	0.37682973605137	0.752460184996233
Lipa	115.704201921963	-0.319260649624963	0.362540578238752	-0.880620456821563	0.378523282521016	0.752460184996233
Lmo4	467.028417154555	0.193853746862685	0.219541392680146	0.882994065474995	0.377239477927535	0.752460184996233
Mad1l1	96.1765354124135	0.34391247773842	0.390205878516243	0.881361600819922	0.378122134302203	0.752460184996233
Patz1	55.3831670906643	0.334137897291659	0.378999249314669	0.881632082110634	0.377975800074502	0.752460184996233
Prc1	134.220019998608	0.277085618896319	0.314411007240488	0.881284727682517	0.378163730130642	0.752460184996233
Rngtt	157.659947539692	-0.309468988617475	0.350217204254412	-0.883648732438239	0.376885863564363	0.752460184996233
